timestamp,spot_id,sensor_id,measured_water_depth_cm,surface_water_velocity_mps,alarm_status,battery_health_pct
2024-07-07 01:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,100
2024-07-07 01:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,93
2024-07-07 01:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,99
2024-07-07 01:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,91
2024-07-07 01:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,93
2024-07-07 01:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,90
2024-07-07 01:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,89
2024-07-07 01:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,99
2024-07-07 01:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,91
2024-07-07 01:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,93
2024-07-07 02:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,100
2024-07-07 02:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,95
2024-07-07 02:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,90
2024-07-07 02:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,89
2024-07-07 02:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,91
2024-07-07 02:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,97
2024-07-07 02:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,91
2024-07-07 02:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,91
2024-07-07 02:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,96
2024-07-07 02:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,99
2024-07-07 02:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,98
2024-07-07 02:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,93
2024-07-07 02:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,100
2024-07-07 02:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,90
2024-07-07 02:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,90
2024-07-07 03:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,90
2024-07-07 03:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,98
2024-07-07 03:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,95
2024-07-07 03:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,100
2024-07-07 03:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,100
2024-07-07 03:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,89
2024-07-07 03:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,98
2024-07-07 03:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,100
2024-07-07 03:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,95
2024-07-07 03:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,92
2024-07-07 03:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,95
2024-07-07 03:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,90
2024-07-07 03:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,91
2024-07-07 03:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,90
2024-07-07 03:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,93
2024-07-07 04:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,94
2024-07-07 04:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,99
2024-07-07 04:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,93
2024-07-07 04:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,91
2024-07-07 04:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,91
2024-07-07 04:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,89
2024-07-07 04:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,95
2024-07-07 04:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,99
2024-07-07 04:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,88
2024-07-07 04:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,96
2024-07-07 04:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,93
2024-07-07 04:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,96
2024-07-07 04:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,98
2024-07-07 04:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,100
2024-07-07 04:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,99
2024-07-07 05:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,94
2024-07-07 05:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,96
2024-07-07 05:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,89
2024-07-07 05:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,92
2024-07-07 05:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,95
2024-07-07 05:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,95
2024-07-07 05:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,88
2024-07-07 05:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,94
2024-07-07 05:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,100
2024-07-07 05:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,88
2024-07-07 05:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,88
2024-07-07 05:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,90
2024-07-07 05:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,94
2024-07-07 05:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,97
2024-07-07 05:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,88
2024-07-07 06:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,100
2024-07-07 06:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,100
2024-07-07 06:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,88
2024-07-07 06:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,91
2024-07-07 06:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,88
2024-07-07 06:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,92
2024-07-07 06:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,94
2024-07-07 06:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,89
2024-07-07 06:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,94
2024-07-07 06:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,94
2024-07-07 06:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,93
2024-07-07 06:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,95
2024-07-07 06:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,96
2024-07-07 06:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,88
2024-07-07 06:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,97
2024-07-07 07:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,99
2024-07-07 07:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,88
2024-07-07 07:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,88
2024-07-07 07:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,89
2024-07-07 07:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,94
2024-07-07 07:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,95
2024-07-07 07:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,89
2024-07-07 07:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,95
2024-07-07 07:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,98
2024-07-07 07:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,88
2024-07-07 07:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,88
2024-07-07 07:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,94
2024-07-07 07:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,95
2024-07-07 07:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,89
2024-07-07 07:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,96
2024-07-07 08:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,93
2024-07-07 08:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,89
2024-07-07 08:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,88
2024-07-07 08:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,96
2024-07-07 08:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,93
2024-07-07 08:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,95
2024-07-07 08:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,96
2024-07-07 08:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,97
2024-07-07 08:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,95
2024-07-07 08:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,88
2024-07-07 08:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,91
2024-07-07 08:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,93
2024-07-07 08:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,96
2024-07-07 08:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,89
2024-07-07 08:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,92
2024-07-07 09:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,89
2024-07-07 09:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,90
2024-07-07 09:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,96
2024-07-07 09:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,90
2024-07-07 09:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,96
2024-07-07 09:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,95
2024-07-07 09:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,94
2024-07-07 09:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,88
2024-07-07 09:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,100
2024-07-07 09:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,97
2024-07-07 09:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,98
2024-07-07 09:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,93
2024-07-07 09:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,97
2024-07-07 09:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,91
2024-07-07 09:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,90
2024-07-07 10:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,99
2024-07-07 10:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,93
2024-07-07 10:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,88
2024-07-07 10:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,90
2024-07-07 10:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,93
2024-07-07 10:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,100
2024-07-07 10:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,97
2024-07-07 10:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,100
2024-07-07 10:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,100
2024-07-07 10:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,91
2024-07-07 10:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,96
2024-07-07 10:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,91
2024-07-07 10:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,96
2024-07-07 10:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,100
2024-07-07 10:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,96
2024-07-07 11:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,92
2024-07-07 11:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,99
2024-07-07 11:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,95
2024-07-07 11:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,89
2024-07-07 11:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,100
2024-07-07 11:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,97
2024-07-07 11:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,100
2024-07-07 11:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,99
2024-07-07 11:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,90
2024-07-07 11:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,92
2024-07-07 11:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,89
2024-07-07 11:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,98
2024-07-07 11:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,92
2024-07-07 11:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,94
2024-07-07 11:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,88
2024-07-07 12:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,99
2024-07-07 12:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,92
2024-07-07 12:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,91
2024-07-07 12:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,99
2024-07-07 12:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,94
2024-07-07 12:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,99
2024-07-07 12:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,88
2024-07-07 12:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,91
2024-07-07 12:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,96
2024-07-07 12:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,98
2024-07-07 12:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,100
2024-07-07 12:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,91
2024-07-07 12:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,89
2024-07-07 12:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,91
2024-07-07 12:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,99
2024-07-07 13:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,95
2024-07-07 13:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,96
2024-07-07 13:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,100
2024-07-07 13:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,89
2024-07-07 13:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,98
2024-07-07 13:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,93
2024-07-07 13:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,89
2024-07-07 13:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,94
2024-07-07 13:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,94
2024-07-07 13:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,99
2024-07-07 13:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,96
2024-07-07 13:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,89
2024-07-07 13:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,91
2024-07-07 13:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,93
2024-07-07 13:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,91
2024-07-07 14:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,98
2024-07-07 14:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,88
2024-07-07 14:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,99
2024-07-07 14:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,93
2024-07-07 14:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,93
2024-07-07 14:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,90
2024-07-07 14:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,98
2024-07-07 14:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,98
2024-07-07 14:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,90
2024-07-07 14:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,88
2024-07-07 14:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,98
2024-07-07 14:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,89
2024-07-07 14:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,89
2024-07-07 14:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,90
2024-07-07 14:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,100
2024-07-07 15:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,89
2024-07-07 15:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,91
2024-07-07 15:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,90
2024-07-07 15:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,99
2024-07-07 15:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,97
2024-07-07 15:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,91
2024-07-07 15:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,95
2024-07-07 15:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,97
2024-07-07 15:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,95
2024-07-07 15:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,94
2024-07-07 15:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,96
2024-07-07 15:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,94
2024-07-07 15:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,88
2024-07-07 15:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,97
2024-07-07 15:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,93
2024-07-07 16:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,98
2024-07-07 16:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,99
2024-07-07 16:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,98
2024-07-07 16:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,93
2024-07-07 16:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,89
2024-07-07 16:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,100
2024-07-07 16:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,95
2024-07-07 16:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,92
2024-07-07 16:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,97
2024-07-07 16:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,94
2024-07-07 16:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,96
2024-07-07 16:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,92
2024-07-07 16:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,100
2024-07-07 16:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,97
2024-07-07 16:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,98
2024-07-07 17:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,95
2024-07-07 17:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,91
2024-07-07 17:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,93
2024-07-07 17:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,92
2024-07-07 17:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,95
2024-07-07 17:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,91
2024-07-07 17:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,92
2024-07-07 17:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,91
2024-07-07 17:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,100
2024-07-07 17:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,90
2024-07-07 17:00:00,WLS_DHS_11,SENS_WLS_DHS_11,0.0,0.0,Green - Normal,97
2024-07-07 17:00:00,WLS_CHN_12,SENS_WLS_CHN_12,0.0,0.0,Green - Normal,92
2024-07-07 17:00:00,WLS_WRL_13,SENS_WLS_WRL_13,0.0,0.0,Green - Normal,95
2024-07-07 17:00:00,WLS_BYC_14,SENS_WLS_BYC_14,0.0,0.0,Green - Normal,99
2024-07-07 17:00:00,WLS_MNK_15,SENS_WLS_MNK_15,0.0,0.0,Green - Normal,91
2024-07-07 18:00:00,WLS_HND_01,SENS_WLS_HND_01,0.0,0.0,Green - Normal,91
2024-07-07 18:00:00,WLS_GND_02,SENS_WLS_GND_02,0.0,0.0,Green - Normal,93
2024-07-07 18:00:00,WLS_MLN_03,SENS_WLS_MLN_03,0.0,0.0,Green - Normal,91
2024-07-07 18:00:00,WLS_AND_04,SENS_WLS_AND_04,0.0,0.0,Green - Normal,100
2024-07-07 18:00:00,WLS_KHR_05,SENS_WLS_KHR_05,0.0,0.0,Green - Normal,92
2024-07-07 18:00:00,WLS_KRL_06,SENS_WLS_KRL_06,0.0,0.0,Green - Normal,88
2024-07-07 18:00:00,WLS_SIO_07,SENS_WLS_SIO_07,0.0,0.0,Green - Normal,88
2024-07-07 18:00:00,WLS_DDR_08,SENS_WLS_DDR_08,0.0,0.0,Green - Normal,97
2024-07-07 18:00:00,WLS_CHM_09,SENS_WLS_CHM_09,0.0,0.0,Green - Normal,90
2024-07-07 18:00:00,WLS_MLD_10,SENS_WLS_MLD_10,0.0,0.0,Green - Normal,100
