spot_id,location_name,ward,timestamp_ist,latitude,longitude,ground_elevation_m,hourly_rainfall_mm,tide_level_m,water_depth_cm,alert_status
WL_AND_01,Andheri Subway,K/W,2024-07-17 04:45:00,19.1194,72.8441,1.6,0.8,4.3,0.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 05:00:00,19.1194,72.8441,1.6,2.7,3.97,0.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 05:15:00,19.1194,72.8441,1.6,2.7,3.97,0.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 05:30:00,19.1194,72.8441,1.6,2.7,3.97,0.4,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 05:45:00,19.1194,72.8441,1.6,2.7,3.97,1.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 06:00:00,19.1194,72.8441,1.6,5.5,3.42,3.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 06:15:00,19.1194,72.8441,1.6,5.5,3.42,4.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 06:30:00,19.1194,72.8441,1.6,5.5,3.42,4.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 06:45:00,19.1194,72.8441,1.6,5.5,3.42,4.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 07:00:00,19.1194,72.8441,1.6,5.4,2.57,3.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 07:15:00,19.1194,72.8441,1.6,5.4,2.57,4.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 07:30:00,19.1194,72.8441,1.6,5.4,2.57,4.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 07:45:00,19.1194,72.8441,1.6,5.4,2.57,4.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 08:00:00,19.1194,72.8441,1.6,2.1,1.56,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 08:15:00,19.1194,72.8441,1.6,2.1,1.56,0.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 08:30:00,19.1194,72.8441,1.6,2.1,1.56,1.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 08:45:00,19.1194,72.8441,1.6,2.1,1.56,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 09:00:00,19.1194,72.8441,1.6,7.7,1.02,7.3,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-17 09:15:00,19.1194,72.8441,1.6,7.7,1.02,7.0,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-17 09:30:00,19.1194,72.8441,1.6,7.7,1.02,7.0,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-17 09:45:00,19.1194,72.8441,1.6,7.7,1.02,6.4,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-17 10:00:00,19.1194,72.8441,1.6,6.8,0.63,4.4,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 10:15:00,19.1194,72.8441,1.6,6.8,0.63,4.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 10:30:00,19.1194,72.8441,1.6,6.8,0.63,6.4,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-17 10:45:00,19.1194,72.8441,1.6,6.8,0.63,6.2,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-17 11:00:00,19.1194,72.8441,1.6,2.0,0.93,1.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 11:15:00,19.1194,72.8441,1.6,2.0,0.93,1.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 11:30:00,19.1194,72.8441,1.6,2.0,0.93,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 11:45:00,19.1194,72.8441,1.6,2.0,0.93,0.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 12:00:00,19.1194,72.8441,1.6,1.7,1.68,0.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 12:15:00,19.1194,72.8441,1.6,1.7,1.68,1.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 12:30:00,19.1194,72.8441,1.6,1.7,1.68,0.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 12:45:00,19.1194,72.8441,1.6,1.7,1.68,1.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 13:00:00,19.1194,72.8441,1.6,1.5,2.49,1.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 13:15:00,19.1194,72.8441,1.6,1.5,2.49,1.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 13:30:00,19.1194,72.8441,1.6,1.5,2.49,1.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 13:45:00,19.1194,72.8441,1.6,1.5,2.49,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 14:00:00,19.1194,72.8441,1.6,0.8,3.48,1.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 14:15:00,19.1194,72.8441,1.6,0.8,3.48,1.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 14:30:00,19.1194,72.8441,1.6,0.8,3.48,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 14:45:00,19.1194,72.8441,1.6,0.8,3.48,2.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 15:00:00,19.1194,72.8441,1.6,5.1,3.98,4.4,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 15:15:00,19.1194,72.8441,1.6,5.1,3.98,2.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 15:30:00,19.1194,72.8441,1.6,5.1,3.98,4.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 15:45:00,19.1194,72.8441,1.6,5.1,3.98,5.1,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-17 16:00:00,19.1194,72.8441,1.6,6.5,4.3,4.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 16:15:00,19.1194,72.8441,1.6,6.5,4.3,6.0,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-17 16:30:00,19.1194,72.8441,1.6,6.5,4.3,4.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 16:45:00,19.1194,72.8441,1.6,6.5,4.3,4.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 17:00:00,19.1194,72.8441,1.6,3.3,4.1,1.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 17:15:00,19.1194,72.8441,1.6,3.3,4.1,1.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 17:30:00,19.1194,72.8441,1.6,3.3,4.1,0.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 17:45:00,19.1194,72.8441,1.6,3.3,4.1,0.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 18:00:00,19.1194,72.8441,1.6,5.1,3.46,4.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 18:15:00,19.1194,72.8441,1.6,5.1,3.46,2.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 18:30:00,19.1194,72.8441,1.6,5.1,3.46,5.0,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-17 18:45:00,19.1194,72.8441,1.6,5.1,3.46,5.0,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-17 19:00:00,19.1194,72.8441,1.6,3.2,2.54,1.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 19:15:00,19.1194,72.8441,1.6,3.2,2.54,0.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 19:30:00,19.1194,72.8441,1.6,3.2,2.54,1.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 19:45:00,19.1194,72.8441,1.6,3.2,2.54,1.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 20:00:00,19.1194,72.8441,1.6,2.7,1.56,0.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 20:15:00,19.1194,72.8441,1.6,2.7,1.56,0.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 20:30:00,19.1194,72.8441,1.6,2.7,1.56,0.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 20:45:00,19.1194,72.8441,1.6,2.7,1.56,0.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 21:00:00,19.1194,72.8441,1.6,1.5,0.96,0.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 21:15:00,19.1194,72.8441,1.6,1.5,0.96,1.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 21:30:00,19.1194,72.8441,1.6,1.5,0.96,1.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 21:45:00,19.1194,72.8441,1.6,1.5,0.96,0.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 22:00:00,19.1194,72.8441,1.6,2.0,0.78,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 22:15:00,19.1194,72.8441,1.6,2.0,0.78,0.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 22:30:00,19.1194,72.8441,1.6,2.0,0.78,1.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 22:45:00,19.1194,72.8441,1.6,2.0,0.78,1.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 23:00:00,19.1194,72.8441,1.6,2.6,1.02,0.4,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 23:15:00,19.1194,72.8441,1.6,2.6,1.02,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 23:30:00,19.1194,72.8441,1.6,2.6,1.02,1.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-17 23:45:00,19.1194,72.8441,1.6,2.6,1.02,1.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 00:00:00,19.1194,72.8441,1.6,2.4,1.58,0.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 00:15:00,19.1194,72.8441,1.6,2.4,1.58,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 00:30:00,19.1194,72.8441,1.6,2.4,1.58,1.4,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 00:45:00,19.1194,72.8441,1.6,2.4,1.58,1.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 01:00:00,19.1194,72.8441,1.6,0.7,2.55,1.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 01:15:00,19.1194,72.8441,1.6,0.7,2.55,0.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 01:30:00,19.1194,72.8441,1.6,0.7,2.55,0.4,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 01:45:00,19.1194,72.8441,1.6,0.7,2.55,1.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 02:00:00,19.1194,72.8441,1.6,0.7,3.41,0.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 02:15:00,19.1194,72.8441,1.6,0.7,3.41,0.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 02:30:00,19.1194,72.8441,1.6,0.7,3.41,1.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 02:45:00,19.1194,72.8441,1.6,0.7,3.41,1.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 03:00:00,19.1194,72.8441,1.6,2.2,4.14,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 03:15:00,19.1194,72.8441,1.6,2.2,4.14,0.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 03:30:00,19.1194,72.8441,1.6,2.2,4.14,0.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 03:45:00,19.1194,72.8441,1.6,2.2,4.14,1.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 04:00:00,19.1194,72.8441,1.6,1.2,4.27,1.4,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 04:15:00,19.1194,72.8441,1.6,1.2,4.27,0.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 04:30:00,19.1194,72.8441,1.6,1.2,4.27,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 04:45:00,19.1194,72.8441,1.6,1.2,4.27,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 05:00:00,19.1194,72.8441,1.6,0.9,4.08,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 05:15:00,19.1194,72.8441,1.6,0.9,4.08,2.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 05:30:00,19.1194,72.8441,1.6,0.9,4.08,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 05:45:00,19.1194,72.8441,1.6,0.9,4.08,0.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 06:00:00,19.1194,72.8441,1.6,6.7,3.32,4.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 06:15:00,19.1194,72.8441,1.6,6.7,3.32,6.4,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 06:30:00,19.1194,72.8441,1.6,6.7,3.32,5.2,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 06:45:00,19.1194,72.8441,1.6,6.7,3.32,6.0,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 07:00:00,19.1194,72.8441,1.6,2.4,2.53,0.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 07:15:00,19.1194,72.8441,1.6,2.4,2.53,2.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 07:30:00,19.1194,72.8441,1.6,2.4,2.53,0.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 07:45:00,19.1194,72.8441,1.6,2.4,2.53,0.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 08:00:00,19.1194,72.8441,1.6,5.2,1.51,4.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 08:15:00,19.1194,72.8441,1.6,5.2,1.51,2.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 08:30:00,19.1194,72.8441,1.6,5.2,1.51,4.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 08:45:00,19.1194,72.8441,1.6,5.2,1.51,4.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 09:00:00,19.1194,72.8441,1.6,7.5,1.02,7.0,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 09:15:00,19.1194,72.8441,1.6,7.5,1.02,5.7,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 09:30:00,19.1194,72.8441,1.6,7.5,1.02,6.4,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 09:45:00,19.1194,72.8441,1.6,7.5,1.02,6.9,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 10:00:00,19.1194,72.8441,1.6,7.4,0.71,6.6,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 10:15:00,19.1194,72.8441,1.6,7.4,0.71,6.5,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 10:30:00,19.1194,72.8441,1.6,7.4,0.71,6.7,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 10:45:00,19.1194,72.8441,1.6,7.4,0.71,6.1,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 11:00:00,19.1194,72.8441,1.6,8.2,0.88,5.5,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 11:15:00,19.1194,72.8441,1.6,8.2,0.88,5.3,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 11:30:00,19.1194,72.8441,1.6,8.2,0.88,7.0,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 11:45:00,19.1194,72.8441,1.6,8.2,0.88,7.8,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 12:00:00,19.1194,72.8441,1.6,1.4,1.65,0.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 12:15:00,19.1194,72.8441,1.6,1.4,1.65,0.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 12:30:00,19.1194,72.8441,1.6,1.4,1.65,0.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 12:45:00,19.1194,72.8441,1.6,1.4,1.65,1.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 13:00:00,19.1194,72.8441,1.6,1.1,2.53,1.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 13:15:00,19.1194,72.8441,1.6,1.1,2.53,1.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 13:30:00,19.1194,72.8441,1.6,1.1,2.53,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 13:45:00,19.1194,72.8441,1.6,1.1,2.53,1.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 14:00:00,19.1194,72.8441,1.6,2.3,3.31,0.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 14:15:00,19.1194,72.8441,1.6,2.3,3.31,0.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 14:30:00,19.1194,72.8441,1.6,2.3,3.31,0.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 14:45:00,19.1194,72.8441,1.6,2.3,3.31,0.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 15:00:00,19.1194,72.8441,1.6,2.2,4.12,0.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 15:15:00,19.1194,72.8441,1.6,2.2,4.12,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 15:30:00,19.1194,72.8441,1.6,2.2,4.12,0.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 15:45:00,19.1194,72.8441,1.6,2.2,4.12,0.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 16:00:00,19.1194,72.8441,1.6,7.7,4.24,6.7,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 16:15:00,19.1194,72.8441,1.6,7.7,4.24,6.8,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 16:30:00,19.1194,72.8441,1.6,7.7,4.24,6.4,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 16:45:00,19.1194,72.8441,1.6,7.7,4.24,7.3,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 17:00:00,19.1194,72.8441,1.6,8.8,4.02,7.5,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 17:15:00,19.1194,72.8441,1.6,8.8,4.02,5.7,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 17:30:00,19.1194,72.8441,1.6,8.8,4.02,6.4,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 17:45:00,19.1194,72.8441,1.6,8.8,4.02,7.6,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 18:00:00,19.1194,72.8441,1.6,2.7,3.36,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 18:15:00,19.1194,72.8441,1.6,2.7,3.36,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 18:30:00,19.1194,72.8441,1.6,2.7,3.36,0.4,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 18:45:00,19.1194,72.8441,1.6,2.7,3.36,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 19:00:00,19.1194,72.8441,1.6,8.0,2.52,7.6,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 19:15:00,19.1194,72.8441,1.6,8.0,2.52,5.6,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 19:30:00,19.1194,72.8441,1.6,8.0,2.52,7.6,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 19:45:00,19.1194,72.8441,1.6,8.0,2.52,7.0,ADVISORY_SLOW_TRAFFIC
WL_AND_01,Andheri Subway,K/W,2024-07-18 20:00:00,19.1194,72.8441,1.6,1.0,1.63,1.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 20:15:00,19.1194,72.8441,1.6,1.0,1.63,1.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 20:30:00,19.1194,72.8441,1.6,1.0,1.63,1.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 20:45:00,19.1194,72.8441,1.6,1.0,1.63,1.5,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 21:00:00,19.1194,72.8441,1.6,1.8,0.88,1.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 21:15:00,19.1194,72.8441,1.6,1.8,0.88,1.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 21:30:00,19.1194,72.8441,1.6,1.8,0.88,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 21:45:00,19.1194,72.8441,1.6,1.8,0.88,1.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 22:00:00,19.1194,72.8441,1.6,2.0,0.67,1.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 22:15:00,19.1194,72.8441,1.6,2.0,0.67,2.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 22:30:00,19.1194,72.8441,1.6,2.0,0.67,1.4,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 22:45:00,19.1194,72.8441,1.6,2.0,0.67,1.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 23:00:00,19.1194,72.8441,1.6,2.8,0.91,0.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 23:15:00,19.1194,72.8441,1.6,2.8,0.91,1.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 23:30:00,19.1194,72.8441,1.6,2.8,0.91,0.4,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-18 23:45:00,19.1194,72.8441,1.6,2.8,0.91,1.0,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 00:00:00,19.1194,72.8441,1.6,1.6,1.67,0.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 00:15:00,19.1194,72.8441,1.6,1.6,1.67,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 00:30:00,19.1194,72.8441,1.6,1.6,1.67,1.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 00:45:00,19.1194,72.8441,1.6,1.6,1.67,0.2,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 01:00:00,19.1194,72.8441,1.6,1.6,2.59,1.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 01:15:00,19.1194,72.8441,1.6,1.6,2.59,0.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 01:30:00,19.1194,72.8441,1.6,1.6,2.59,0.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 01:45:00,19.1194,72.8441,1.6,1.6,2.59,1.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 02:00:00,19.1194,72.8441,1.6,2.4,3.38,1.8,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 02:15:00,19.1194,72.8441,1.6,2.4,3.38,1.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 02:30:00,19.1194,72.8441,1.6,2.4,3.38,0.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 02:45:00,19.1194,72.8441,1.6,2.4,3.38,0.3,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 03:00:00,19.1194,72.8441,1.6,0.9,4.05,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 03:15:00,19.1194,72.8441,1.6,0.9,4.05,1.6,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 03:30:00,19.1194,72.8441,1.6,0.9,4.05,1.9,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 03:45:00,19.1194,72.8441,1.6,0.9,4.05,0.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 04:00:00,19.1194,72.8441,1.6,2.2,4.3,0.7,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 04:15:00,19.1194,72.8441,1.6,2.2,4.3,1.1,NORMAL_CLEAR
WL_AND_01,Andheri Subway,K/W,2024-07-19 04:30:00,19.1194,72.8441,1.6,2.2,4.3,0.7,NORMAL_CLEAR
