date,station_name,latitude,longitude,precipitation_mm,rain_sum_mm,precipitation_hours,max_temp_c,min_temp_c,max_wind_speed_kmh
2021-07-30,Santacruz_IMD,19.1197,72.8468,8.4,8.4,16.0,28.2,26.3,29.5
2021-07-31,Santacruz_IMD,19.1197,72.8468,2.7,2.7,19.0,28.6,26.2,30.8
2021-08-01,Santacruz_IMD,19.1197,72.8468,3.1,3.1,22.0,28.2,26.2,31.0
2021-08-02,Santacruz_IMD,19.1197,72.8468,4.7,4.7,23.0,28.1,25.6,25.3
2021-08-03,Santacruz_IMD,19.1197,72.8468,9.8,9.8,24.0,27.2,25.1,24.4
2021-08-04,Santacruz_IMD,19.1197,72.8468,5.6,5.6,22.0,27.4,25.4,24.0
2021-08-05,Santacruz_IMD,19.1197,72.8468,5.9,5.9,24.0,28.4,25.5,24.2
2021-08-06,Santacruz_IMD,19.1197,72.8468,3.9,3.9,22.0,28.2,25.9,23.4
2021-08-07,Santacruz_IMD,19.1197,72.8468,4.0,4.0,21.0,28.1,25.2,14.9
2021-08-08,Santacruz_IMD,19.1197,72.8468,3.0,3.0,16.0,27.9,25.0,13.4
2021-08-09,Santacruz_IMD,19.1197,72.8468,4.2,4.2,22.0,28.1,25.5,17.9
2021-08-10,Santacruz_IMD,19.1197,72.8468,4.2,4.2,22.0,27.8,25.5,17.4
2021-08-11,Santacruz_IMD,19.1197,72.8468,5.5,5.5,23.0,28.0,25.1,16.7
2021-08-12,Santacruz_IMD,19.1197,72.8468,3.9,3.9,19.0,28.1,25.4,16.7
2021-08-13,Santacruz_IMD,19.1197,72.8468,3.7,3.7,22.0,27.9,25.6,18.4
2021-08-14,Santacruz_IMD,19.1197,72.8468,9.1,9.1,24.0,27.1,24.8,19.1
2021-08-15,Santacruz_IMD,19.1197,72.8468,6.7,6.7,24.0,27.2,24.4,14.6
2021-08-16,Santacruz_IMD,19.1197,72.8468,3.9,3.9,18.0,27.6,25.0,12.4
2021-08-17,Santacruz_IMD,19.1197,72.8468,13.7,13.7,22.0,26.6,25.3,9.8
2021-08-18,Santacruz_IMD,19.1197,72.8468,21.8,21.8,24.0,26.3,25.2,12.0
2021-08-19,Santacruz_IMD,19.1197,72.8468,33.4,33.4,24.0,25.7,24.9,16.2
2021-08-20,Santacruz_IMD,19.1197,72.8468,26.8,26.8,19.0,27.1,25.1,15.6
2021-08-21,Santacruz_IMD,19.1197,72.8468,71.7,71.7,24.0,25.8,24.7,22.0
2021-08-22,Santacruz_IMD,19.1197,72.8468,3.1,3.1,17.0,27.4,25.1,13.6
2021-08-23,Santacruz_IMD,19.1197,72.8468,2.3,2.3,13.0,28.5,24.8,14.8
2021-08-24,Santacruz_IMD,19.1197,72.8468,1.4,1.4,11.0,28.4,25.3,14.9
2021-08-25,Santacruz_IMD,19.1197,72.8468,1.6,1.6,14.0,27.9,25.3,16.6
2021-08-26,Santacruz_IMD,19.1197,72.8468,3.4,3.4,19.0,27.8,25.8,17.0
2021-08-27,Santacruz_IMD,19.1197,72.8468,2.1,2.1,15.0,28.0,25.4,12.3
2021-08-28,Santacruz_IMD,19.1197,72.8468,0.6,0.6,6.0,27.8,25.0,14.5
2021-08-29,Santacruz_IMD,19.1197,72.8468,1.4,1.4,12.0,28.2,24.8,12.2
2021-08-30,Santacruz_IMD,19.1197,72.8468,6.0,6.0,19.0,27.1,25.9,14.5
2021-08-31,Santacruz_IMD,19.1197,72.8468,49.1,49.1,24.0,26.7,25.4,17.1
2021-09-01,Santacruz_IMD,19.1197,72.8468,17.2,17.2,24.0,27.4,25.2,18.9
2021-09-02,Santacruz_IMD,19.1197,72.8468,7.1,7.1,24.0,27.9,25.5,23.8
2021-09-03,Santacruz_IMD,19.1197,72.8468,13.7,13.7,24.0,27.2,25.1,19.1
2021-09-04,Santacruz_IMD,19.1197,72.8468,16.6,16.6,24.0,27.8,25.1,14.5
2021-09-05,Santacruz_IMD,19.1197,72.8468,10.1,10.1,24.0,27.2,25.3,12.3
2021-09-06,Santacruz_IMD,19.1197,72.8468,7.9,7.9,24.0,27.9,25.3,16.8
2021-09-07,Santacruz_IMD,19.1197,72.8468,32.0,32.0,24.0,27.2,25.2,13.3
2021-09-08,Santacruz_IMD,19.1197,72.8468,146.8,146.8,24.0,27.7,25.3,34.9
2021-09-09,Santacruz_IMD,19.1197,72.8468,6.9,6.9,24.0,28.4,25.7,32.1
2021-09-10,Santacruz_IMD,19.1197,72.8468,9.9,9.9,24.0,27.8,25.2,26.2
2021-09-11,Santacruz_IMD,19.1197,72.8468,53.6,53.6,24.0,27.6,25.7,25.3
2021-09-12,Santacruz_IMD,19.1197,72.8468,45.3,45.3,24.0,27.6,25.6,21.4
2021-09-13,Santacruz_IMD,19.1197,72.8468,27.4,27.4,24.0,26.9,26.1,25.0
2021-09-14,Santacruz_IMD,19.1197,72.8468,6.0,6.0,22.0,28.4,26.0,25.5
2021-09-15,Santacruz_IMD,19.1197,72.8468,6.0,6.0,19.0,27.7,25.4,24.1
2021-09-16,Santacruz_IMD,19.1197,72.8468,4.4,4.4,19.0,28.6,25.5,24.5
2021-09-17,Santacruz_IMD,19.1197,72.8468,3.3,3.3,19.0,28.4,25.5,21.6
2021-09-18,Santacruz_IMD,19.1197,72.8468,3.3,3.3,23.0,27.3,25.3,17.9
2021-09-19,Santacruz_IMD,19.1197,72.8468,6.4,6.4,23.0,27.2,25.2,17.1
2021-09-20,Santacruz_IMD,19.1197,72.8468,10.2,10.2,22.0,27.6,25.2,13.1
2021-09-21,Santacruz_IMD,19.1197,72.8468,17.8,17.8,24.0,27.2,25.4,14.5
2021-09-22,Santacruz_IMD,19.1197,72.8468,19.7,19.7,24.0,26.8,25.0,16.8
2021-09-23,Santacruz_IMD,19.1197,72.8468,6.6,6.6,23.0,27.3,25.0,14.5
2021-09-24,Santacruz_IMD,19.1197,72.8468,2.0,2.0,15.0,28.6,25.2,15.0
2021-09-25,Santacruz_IMD,19.1197,72.8468,2.2,2.2,14.0,28.1,24.5,13.4
2021-09-26,Santacruz_IMD,19.1197,72.8468,2.8,2.8,16.0,28.1,25.2,14.1
2021-09-27,Santacruz_IMD,19.1197,72.8468,5.2,5.2,16.0,26.7,25.0,9.6
2021-09-28,Santacruz_IMD,19.1197,72.8468,14.3,14.3,21.0,26.5,24.6,17.6
2021-09-29,Santacruz_IMD,19.1197,72.8468,30.7,30.7,23.0,27.8,25.2,24.9
2021-09-30,Santacruz_IMD,19.1197,72.8468,4.4,4.4,21.0,27.8,25.0,23.1
2021-10-01,Santacruz_IMD,19.1197,72.8468,0.2,0.2,2.0,29.0,25.2,15.1
2021-10-02,Santacruz_IMD,19.1197,72.8468,0.8,0.8,6.0,28.7,24.9,16.4
2021-10-03,Santacruz_IMD,19.1197,72.8468,0.2,0.2,1.0,30.4,25.1,17.8
2021-10-04,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.6,26.2,16.5
2021-10-05,Santacruz_IMD,19.1197,72.8468,0.9,0.9,6.0,30.8,26.1,17.7
2021-10-06,Santacruz_IMD,19.1197,72.8468,7.4,7.4,6.0,31.3,26.4,12.5
2021-10-07,Santacruz_IMD,19.1197,72.8468,2.4,2.4,6.0,31.9,26.0,12.1
2021-10-08,Santacruz_IMD,19.1197,72.8468,6.8,6.8,13.0,29.2,25.3,15.3
2021-10-09,Santacruz_IMD,19.1197,72.8468,5.2,5.2,11.0,28.5,25.9,13.3
2021-10-10,Santacruz_IMD,19.1197,72.8468,6.2,6.2,19.0,29.2,25.9,10.1
2021-10-11,Santacruz_IMD,19.1197,72.8468,14.6,14.6,16.0,29.2,25.1,15.3
2021-10-12,Santacruz_IMD,19.1197,72.8468,0.7,0.7,3.0,30.1,25.2,12.7
2021-10-13,Santacruz_IMD,19.1197,72.8468,1.6,1.6,2.0,30.9,25.1,12.8
2021-10-14,Santacruz_IMD,19.1197,72.8468,0.7,0.7,2.0,31.9,25.5,18.7
2021-10-15,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.9,24.6,18.6
2021-10-16,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.5,24.1,20.0
2021-10-17,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.5,24.5,17.4
2021-10-18,Santacruz_IMD,19.1197,72.8468,1.1,1.1,2.0,30.1,25.3,19.9
2021-10-19,Santacruz_IMD,19.1197,72.8468,0.5,0.5,4.0,29.2,24.7,13.8
2021-10-20,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.7,23.6,18.6
2021-10-21,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.2,22.9,18.1
2021-10-22,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.1,22.3,15.0
2021-10-23,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.0,23.2,18.1
2021-10-24,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.5,22.9,17.2
2021-10-25,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.3,22.8,20.2
2021-10-26,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.0,22.9,16.3
2021-10-27,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.1,23.0,20.2
2021-10-28,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.6,23.4,21.6
2021-10-29,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.3,23.9,21.2
2021-10-30,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.1,24.0,19.6
2021-10-31,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.5,24.1,18.1
2021-11-01,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.1,22.5,14.3
2021-11-02,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.2,23.3,14.2
2021-11-03,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.7,23.7,21.1
2021-11-04,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.4,24.8,15.8
2021-11-05,Santacruz_IMD,19.1197,72.8468,1.6,1.6,2.0,32.3,24.3,17.1
2021-11-06,Santacruz_IMD,19.1197,72.8468,0.1,0.1,1.0,31.3,23.8,15.3
2021-11-07,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.2,24.1,13.0
2021-11-08,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.7,23.6,16.8
2021-11-09,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.4,21.5,18.3
2021-11-10,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.2,21.6,20.9
2021-11-11,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.6,21.3,18.7
2021-11-12,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.0,21.7,22.6
2021-11-13,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.7,23.4,19.8
2021-11-14,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.5,23.9,18.1
2021-11-15,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.5,24.6,21.9
2021-11-16,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.5,24.6,19.2
2021-11-17,Santacruz_IMD,19.1197,72.8468,2.1,2.1,5.0,32.2,24.5,16.9
2021-11-18,Santacruz_IMD,19.1197,72.8468,2.2,2.2,2.0,30.1,23.8,13.4
2021-11-19,Santacruz_IMD,19.1197,72.8468,0.7,0.7,4.0,31.4,23.6,15.4
2021-11-20,Santacruz_IMD,19.1197,72.8468,1.1,1.1,4.0,32.5,24.5,12.2
2021-11-21,Santacruz_IMD,19.1197,72.8468,7.9,7.9,10.0,32.8,25.3,16.7
2021-11-22,Santacruz_IMD,19.1197,72.8468,2.3,2.3,11.0,28.7,24.9,10.2
2021-11-23,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.5,24.7,17.3
2021-11-24,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.7,25.5,16.6
2021-11-25,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.6,24.6,16.7
2021-11-26,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.5,23.1,15.0
2021-11-27,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.6,22.2,16.3
2021-11-28,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.2,21.7,16.1
2021-11-29,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.5,21.4,15.1
2021-11-30,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.5,23.8,15.0
2021-12-01,Santacruz_IMD,19.1197,72.8468,41.4,41.4,19.0,24.7,20.7,20.3
2021-12-02,Santacruz_IMD,19.1197,72.8468,56.7,56.7,22.0,24.8,19.3,26.9
2021-12-03,Santacruz_IMD,19.1197,72.8468,0.8,0.8,2.0,27.0,22.0,10.4
2021-12-04,Santacruz_IMD,19.1197,72.8468,0.1,0.1,1.0,27.6,21.4,11.3
2021-12-05,Santacruz_IMD,19.1197,72.8468,0.2,0.2,1.0,26.7,20.9,11.8
2021-12-06,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.0,21.0,16.3
2021-12-07,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.1,22.0,15.5
2021-12-08,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.0,22.1,16.2
2021-12-09,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.9,22.7,16.3
2021-12-10,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.2,22.2,15.8
2021-12-11,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.0,22.2,14.6
2021-12-12,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.6,21.0,13.5
2021-12-13,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.3,20.7,15.7
2021-12-14,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.5,19.3,17.1
2021-12-15,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.3,19.1,14.3
2021-12-16,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.2,19.6,16.7
2021-12-17,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.0,20.3,17.0
2021-12-18,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.4,18.9,15.9
2021-12-19,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.8,19.7,17.0
2021-12-20,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.9,18.6,14.7
2021-12-21,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.6,17.8,13.0
2021-12-22,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.1,17.9,12.5
2021-12-23,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.0,18.2,12.9
2021-12-24,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,26.3,17.7,14.6
2021-12-25,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,26.3,17.6,14.8
2021-12-26,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.2,18.6,17.8
2021-12-27,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.4,17.9,13.8
2021-12-28,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.1,18.4,21.5
2021-12-29,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.6,19.5,20.8
2021-12-30,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.0,18.8,20.8
2021-12-31,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.4,20.9,16.3
2022-01-01,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.3,20.4,13.9
2022-01-02,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.6,20.5,14.1
2022-01-03,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.9,21.4,13.8
2022-01-04,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.3,20.4,15.1
2022-01-05,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.5,20.4,17.3
2022-01-06,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.9,20.5,16.5
2022-01-07,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.4,19.6,15.5
2022-01-08,Santacruz_IMD,19.1197,72.8468,2.3,2.3,12.0,24.5,21.0,12.1
2022-01-09,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,25.4,18.8,22.0
2022-01-10,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,24.3,16.0,23.1
2022-01-11,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,24.5,14.8,15.2
2022-01-12,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,25.1,16.4,18.4
2022-01-13,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,25.9,15.7,15.4
2022-01-14,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,25.8,17.2,16.1
2022-01-15,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.8,18.1,20.5
2022-01-16,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.4,19.1,18.7
2022-01-17,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.7,20.3,14.8
2022-01-18,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.0,20.0,19.0
2022-01-19,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.2,18.8,17.2
2022-01-20,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.5,19.0,16.1
2022-01-21,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.1,18.8,14.2
2022-01-22,Santacruz_IMD,19.1197,72.8468,1.0,1.0,6.0,26.7,20.2,22.7
2022-01-23,Santacruz_IMD,19.1197,72.8468,0.4,0.4,3.0,23.3,17.7,22.4
2022-01-24,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,24.3,14.3,25.5
2022-01-25,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,25.4,14.3,18.8
2022-01-26,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.3,15.8,19.9
2022-01-27,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.3,16.9,20.5
2022-01-28,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.6,18.5,17.8
2022-01-29,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.0,17.2,17.2
2022-01-30,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.9,16.3,15.2
2022-01-31,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.3,16.8,17.3
2022-02-01,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.4,16.0,20.1
2022-02-02,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.9,16.5,18.1
2022-02-03,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,26.3,17.1,13.1
2022-02-04,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,26.0,18.6,12.7
2022-02-05,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.7,15.7,19.2
2022-02-06,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.5,17.5,19.4
2022-02-07,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,26.1,18.3,21.9
2022-02-08,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,25.6,18.3,17.3
2022-02-09,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,26.4,17.7,19.3
2022-02-10,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.3,18.5,24.0
2022-02-11,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.2,20.9,21.7
2022-02-12,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.8,20.0,21.0
2022-02-13,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.3,18.6,19.5
2022-02-14,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.1,18.7,19.5
2022-02-15,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,27.3,19.0,17.3
2022-02-16,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,26.5,18.7,16.5
2022-02-17,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,26.9,17.6,14.0
2022-02-18,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,28.2,18.4,14.6
2022-02-19,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.7,18.9,17.9
2022-02-20,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.0,19.4,20.2
2022-02-21,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.3,17.9,22.9
2022-02-22,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.4,18.4,21.8
2022-02-23,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,29.9,18.5,18.9
2022-02-24,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.3,20.2,20.1
2022-02-25,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.7,20.7,22.9
2022-02-26,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.5,20.0,21.8
2022-02-27,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.1,19.9,24.2
2022-02-28,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.4,20.0,21.3
2022-03-01,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.5,21.0,18.9
2022-03-02,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,34.5,21.6,22.4
2022-03-03,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,35.4,21.6,24.7
2022-03-04,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,34.5,23.8,24.7
2022-03-05,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,34.3,20.8,23.7
2022-03-06,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,34.2,22.5,20.4
2022-03-07,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.2,24.3,16.0
2022-03-08,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,36.0,25.2,23.2
2022-03-09,Santacruz_IMD,19.1197,72.8468,0.1,0.1,1.0,34.1,24.5,16.9
2022-03-10,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.8,23.1,19.0
2022-03-11,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.3,24.0,16.5
2022-03-12,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,36.3,22.8,18.0
2022-03-13,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,36.3,22.6,23.3
2022-03-14,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,36.0,22.8,21.5
2022-03-15,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,36.0,23.8,22.2
2022-03-16,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,35.4,23.3,26.0
2022-03-17,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,35.5,24.6,23.5
2022-03-18,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,34.8,22.8,27.1
2022-03-19,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.0,23.5,20.8
2022-03-20,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.2,24.0,26.9
2022-03-21,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,30.5,22.6,24.2
2022-03-22,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,34.3,24.6,26.5
2022-03-23,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,38.0,26.1,28.0
2022-03-24,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.7,24.9,20.1
2022-03-25,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.1,23.8,21.6
2022-03-26,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.4,23.3,22.2
2022-03-27,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.3,23.6,21.2
2022-03-28,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.3,24.3,20.7
2022-03-29,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.5,23.2,20.4
2022-03-30,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.8,22.8,19.4
2022-03-31,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.9,22.0,17.4
2022-04-01,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.0,22.1,19.1
2022-04-02,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.0,23.3,19.4
2022-04-03,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.6,23.0,23.4
2022-04-04,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.1,25.0,23.9
2022-04-05,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.2,24.7,22.5
2022-04-06,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.0,24.9,19.8
2022-04-07,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.6,25.2,18.9
2022-04-08,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.4,24.4,21.3
2022-04-09,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.1,26.0,17.4
2022-04-10,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.6,26.0,19.6
2022-04-11,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.5,25.6,23.4
2022-04-12,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.6,24.0,22.7
2022-04-13,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,34.9,24.2,23.1
2022-04-14,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.1,25.2,18.0
2022-04-15,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.1,25.4,18.9
2022-04-16,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.6,23.4,19.6
2022-04-17,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.0,24.7,19.9
2022-04-18,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,31.5,24.8,23.8
2022-04-19,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.2,24.8,23.4
2022-04-20,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,32.9,25.1,22.5
2022-04-21,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,38.4,28.1,29.8
2022-04-22,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,36.4,26.8,21.3
2022-04-23,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,37.1,26.3,17.7
2022-04-24,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.9,27.0,17.3
2022-04-25,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,36.5,25.4,23.7
2022-04-26,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,33.9,26.3,19.2
2022-04-27,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,35.4,25.9,24.0
2022-04-28,Santacruz_IMD,19.1197,72.8468,0.0,0.0,0.0,36.2,26.4,19.5
