timestamp_ist,station,latitude,longitude,precipitation_mm,rain_mm,surface_pressure_hpa,cloud_cover_pct,wind_speed_kmh,soil_moisture_m3m3
2023-08-21T16:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1004.3,15,16.3,0.365
2023-08-21T17:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.0,20,15.1,0.37
2023-08-21T18:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.1,16,13.6,0.369
2023-08-21T19:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.4,19,10.9,0.368
2023-08-21T20:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.2,22,7.4,0.367
2023-08-21T21:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.7,52,5.2,0.367
2023-08-21T22:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.1,48,5.7,0.367
2023-08-21T23:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.8,29,5.4,0.367
2023-08-22T00:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.4,56,5.4,0.367
2023-08-22T01:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.8,53,6.4,0.367
2023-08-22T02:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.1,92,5.2,0.367
2023-08-22T03:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1004.8,99,5.4,0.366
2023-08-22T04:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1004.9,100,5.6,0.367
2023-08-22T05:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1005.2,100,5.6,0.367
2023-08-22T06:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.8,88,7.7,0.368
2023-08-22T07:00,Santacruz_AWS,19.1197,72.8468,0.6,0.6,1006.2,88,9.3,0.373
2023-08-22T08:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1006.4,86,8.0,0.374
2023-08-22T09:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1006.9,98,8.7,0.373
2023-08-22T10:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1007.1,100,12.0,0.375
2023-08-22T11:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1006.7,96,11.9,0.374
2023-08-22T12:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.3,88,12.6,0.372
2023-08-22T13:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.6,99,16.2,0.368
2023-08-22T14:00,Santacruz_AWS,19.1197,72.8468,0.6,0.6,1004.7,96,18.8,0.37
2023-08-22T15:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1004.2,58,18.8,0.371
2023-08-22T16:00,Santacruz_AWS,19.1197,72.8468,1.2,1.2,1004.1,70,16.2,0.381
2023-08-22T17:00,Santacruz_AWS,19.1197,72.8468,0.9,0.9,1005.1,85,17.6,0.355
2023-08-22T18:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.6,81,13.5,0.356
2023-08-22T19:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.3,100,11.6,0.356
2023-08-22T20:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.7,100,9.4,0.355
2023-08-22T21:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.5,100,5.4,0.356
2023-08-22T22:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1007.8,100,5.9,0.357
2023-08-22T23:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.4,100,7.4,0.357
2023-08-23T00:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.9,100,8.3,0.357
2023-08-23T01:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.3,100,8.8,0.357
2023-08-23T02:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.6,100,8.8,0.358
2023-08-23T03:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.4,100,7.5,0.358
2023-08-23T04:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1005.2,100,9.0,0.359
2023-08-23T05:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.3,100,6.4,0.365
2023-08-23T06:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.7,100,4.4,0.365
2023-08-23T07:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.0,100,8.1,0.365
2023-08-23T08:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.7,99,12.0,0.364
2023-08-23T09:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.8,90,14.2,0.363
2023-08-23T10:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.8,37,17.2,0.361
2023-08-23T11:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1006.6,23,17.6,0.362
2023-08-23T12:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.9,84,17.5,0.359
2023-08-23T13:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1005.1,99,19.6,0.358
2023-08-23T14:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1004.6,97,20.5,0.357
2023-08-23T15:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1004.4,83,21.1,0.357
2023-08-23T16:00,Santacruz_AWS,19.1197,72.8468,1.0,1.0,1004.1,98,20.7,0.364
2023-08-23T17:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1004.8,80,17.1,0.346
2023-08-23T18:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.3,94,14.2,0.345
2023-08-23T19:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.7,100,14.8,0.345
2023-08-23T20:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.0,100,13.6,0.345
2023-08-23T21:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.5,100,11.1,0.346
2023-08-23T22:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.3,100,13.8,0.346
2023-08-23T23:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.7,100,14.5,0.345
2023-08-24T00:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.3,100,13.8,0.346
2023-08-24T01:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1004.6,100,13.5,0.346
2023-08-24T02:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1004.3,100,12.2,0.347
2023-08-24T03:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1004.1,100,11.7,0.347
2023-08-24T04:00,Santacruz_AWS,19.1197,72.8468,0.8,0.8,1004.4,98,12.0,0.354
2023-08-24T05:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1004.5,100,12.3,0.352
2023-08-24T06:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1004.8,99,12.1,0.353
2023-08-24T07:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1005.3,98,14.6,0.355
2023-08-24T08:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1005.8,76,12.7,0.357
2023-08-24T09:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1006.3,91,16.0,0.357
2023-08-24T10:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1006.4,79,16.1,0.358
2023-08-24T11:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1006.1,97,18.0,0.357
2023-08-24T12:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.6,31,16.9,0.356
2023-08-24T13:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1004.6,55,20.4,0.353
2023-08-24T14:00,Santacruz_AWS,19.1197,72.8468,0.6,0.6,1004.2,90,21.2,0.355
2023-08-24T15:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1003.8,68,17.0,0.355
2023-08-24T16:00,Santacruz_AWS,19.1197,72.8468,0.9,0.9,1003.6,94,19.2,0.362
2023-08-24T17:00,Santacruz_AWS,19.1197,72.8468,0.5,0.5,1003.8,98,17.9,0.377
2023-08-24T18:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1004.1,98,15.9,0.376
2023-08-24T19:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1004.5,92,12.4,0.375
2023-08-24T20:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1004.9,99,11.6,0.375
2023-08-24T21:00,Santacruz_AWS,19.1197,72.8468,0.5,0.5,1005.6,100,10.7,0.377
2023-08-24T22:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1005.9,97,10.4,0.378
2023-08-24T23:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1005.6,100,11.5,0.378
2023-08-25T00:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.0,100,11.7,0.378
2023-08-25T01:00,Santacruz_AWS,19.1197,72.8468,0.7,0.7,1004.3,100,13.4,0.384
2023-08-25T02:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1003.5,100,12.4,0.384
2023-08-25T03:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1003.4,98,14.5,0.386
2023-08-25T04:00,Santacruz_AWS,19.1197,72.8468,0.6,0.6,1003.6,100,13.2,0.391
2023-08-25T05:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1003.6,100,12.5,0.388
2023-08-25T06:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1004.3,90,15.6,0.387
2023-08-25T07:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1004.6,37,12.4,0.386
2023-08-25T08:00,Santacruz_AWS,19.1197,72.8468,0.6,0.6,1005.4,45,14.7,0.389
2023-08-25T09:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1005.7,92,18.2,0.388
2023-08-25T10:00,Santacruz_AWS,19.1197,72.8468,0.6,0.6,1006.0,91,16.6,0.389
2023-08-25T11:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1005.6,100,18.5,0.387
2023-08-25T12:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1004.9,81,19.1,0.383
2023-08-25T13:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1004.7,89,19.5,0.382
2023-08-25T14:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1004.2,48,17.8,0.381
2023-08-25T15:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1004.0,81,18.9,0.377
2023-08-25T16:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1003.7,35,18.7,0.376
2023-08-25T17:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1004.3,76,15.9,0.37
2023-08-25T18:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1004.7,98,18.1,0.37
2023-08-25T19:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1005.1,99,9.4,0.372
2023-08-25T20:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.7,100,8.9,0.371
2023-08-25T21:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.6,99,10.2,0.371
2023-08-25T22:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1006.9,99,10.6,0.373
2023-08-25T23:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1006.7,99,11.8,0.375
2023-08-26T00:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1006.1,93,12.1,0.377
2023-08-26T01:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1005.6,99,10.2,0.38
2023-08-26T02:00,Santacruz_AWS,19.1197,72.8468,0.7,0.7,1004.8,99,12.8,0.387
2023-08-26T03:00,Santacruz_AWS,19.1197,72.8468,0.6,0.6,1004.7,97,12.5,0.393
2023-08-26T04:00,Santacruz_AWS,19.1197,72.8468,1.1,1.1,1005.3,98,15.9,0.405
2023-08-26T05:00,Santacruz_AWS,19.1197,72.8468,0.9,0.9,1005.1,85,13.5,0.397
2023-08-26T06:00,Santacruz_AWS,19.1197,72.8468,0.8,0.8,1005.7,91,13.2,0.404
2023-08-26T07:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.4,87,13.8,0.4
2023-08-26T08:00,Santacruz_AWS,19.1197,72.8468,0.6,0.6,1006.7,73,12.9,0.402
2023-08-26T09:00,Santacruz_AWS,19.1197,72.8468,0.8,0.8,1007.4,94,14.5,0.405
2023-08-26T10:00,Santacruz_AWS,19.1197,72.8468,0.5,0.5,1007.3,97,18.3,0.404
2023-08-26T11:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1007.2,71,15.9,0.401
2023-08-26T12:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1006.7,49,18.4,0.398
2023-08-26T13:00,Santacruz_AWS,19.1197,72.8468,0.9,0.9,1006.2,86,20.2,0.402
2023-08-26T14:00,Santacruz_AWS,19.1197,72.8468,0.5,0.5,1005.8,56,20.2,0.401
2023-08-26T15:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1005.3,80,18.9,0.398
2023-08-26T16:00,Santacruz_AWS,19.1197,72.8468,0.7,0.7,1005.2,40,18.6,0.399
2023-08-26T17:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1005.9,71,19.3,0.402
2023-08-26T18:00,Santacruz_AWS,19.1197,72.8468,0.9,0.9,1006.1,35,12.9,0.407
2023-08-26T19:00,Santacruz_AWS,19.1197,72.8468,1.7,1.7,1006.8,65,15.8,0.423
2023-08-26T20:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.5,56,15.8,0.416
2023-08-26T21:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1008.0,81,11.8,0.412
2023-08-26T22:00,Santacruz_AWS,19.1197,72.8468,1.6,1.6,1008.8,71,8.7,0.424
2023-08-26T23:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.4,77,10.5,0.416
2023-08-27T00:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.1,94,10.8,0.411
2023-08-27T01:00,Santacruz_AWS,19.1197,72.8468,1.1,1.1,1007.5,100,9.3,0.42
2023-08-27T02:00,Santacruz_AWS,19.1197,72.8468,0.9,0.9,1007.0,100,10.9,0.424
2023-08-27T03:00,Santacruz_AWS,19.1197,72.8468,1.6,1.6,1006.8,100,5.1,0.432
2023-08-27T04:00,Santacruz_AWS,19.1197,72.8468,0.8,0.8,1006.6,99,9.4,0.429
2023-08-27T05:00,Santacruz_AWS,19.1197,72.8468,0.6,0.6,1006.9,100,6.9,0.428
2023-08-27T06:00,Santacruz_AWS,19.1197,72.8468,1.3,1.3,1007.8,100,9.9,0.435
2023-08-27T07:00,Santacruz_AWS,19.1197,72.8468,0.7,0.7,1007.9,100,7.1,0.43
2023-08-27T08:00,Santacruz_AWS,19.1197,72.8468,0.7,0.7,1008.4,100,11.0,0.429
2023-08-27T09:00,Santacruz_AWS,19.1197,72.8468,2.9,2.9,1009.0,99,12.5,0.432
2023-08-27T10:00,Santacruz_AWS,19.1197,72.8468,0.8,0.8,1009.0,89,11.3,0.432
2023-08-27T11:00,Santacruz_AWS,19.1197,72.8468,0.5,0.5,1008.6,93,16.0,0.428
2023-08-27T12:00,Santacruz_AWS,19.1197,72.8468,1.0,1.0,1008.3,98,14.1,0.429
2023-08-27T13:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.5,97,13.7,0.424
2023-08-27T14:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1006.7,75,15.8,0.421
2023-08-27T15:00,Santacruz_AWS,19.1197,72.8468,0.9,0.9,1006.3,72,16.6,0.425
2023-08-27T16:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.0,58,15.0,0.421
2023-08-27T17:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.4,27,11.0,0.417
2023-08-27T18:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.6,99,8.2,0.414
2023-08-27T19:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.2,89,3.6,0.412
2023-08-27T20:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.7,56,6.6,0.412
2023-08-27T21:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1008.3,42,7.7,0.412
2023-08-27T22:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1008.6,49,7.5,0.411
2023-08-27T23:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1008.5,63,12.0,0.412
2023-08-28T00:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.5,53,9.0,0.411
2023-08-28T01:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1006.8,100,10.4,0.411
2023-08-28T02:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.3,100,11.1,0.411
2023-08-28T03:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1005.8,98,12.0,0.412
2023-08-28T04:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.0,94,9.9,0.411
2023-08-28T05:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1006.0,100,8.1,0.415
2023-08-28T06:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1006.5,86,6.6,0.416
2023-08-28T07:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1007.3,27,8.9,0.418
2023-08-28T08:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1008.4,86,8.5,0.418
2023-08-28T09:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1008.6,38,11.0,0.416
2023-08-28T10:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.5,68,11.3,0.412
2023-08-28T11:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1008.5,55,12.2,0.409
2023-08-28T12:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1008.0,100,14.8,0.406
2023-08-28T13:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1007.2,100,17.1,0.404
2023-08-28T14:00,Santacruz_AWS,19.1197,72.8468,0.5,0.5,1006.5,73,17.0,0.406
2023-08-28T15:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1006.0,77,13.9,0.404
2023-08-28T16:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1005.9,94,13.4,0.403
2023-08-28T17:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1006.0,95,10.3,0.396
2023-08-28T18:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.4,95,8.6,0.395
2023-08-28T19:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.8,96,7.2,0.394
2023-08-28T20:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.2,39,6.4,0.394
2023-08-28T21:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.8,85,9.4,0.393
2023-08-28T22:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.9,68,10.0,0.393
2023-08-28T23:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1007.7,96,10.8,0.394
2023-08-29T00:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1007.1,85,11.0,0.397
2023-08-29T01:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1006.4,93,10.7,0.398
2023-08-29T02:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1005.7,90,11.1,0.401
2023-08-29T03:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.6,97,9.3,0.401
2023-08-29T04:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1005.6,51,9.4,0.401
2023-08-29T05:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1005.7,56,4.6,0.395
2023-08-29T06:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1006.2,83,2.7,0.398
2023-08-29T07:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1006.8,73,3.8,0.402
2023-08-29T08:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1007.6,51,3.2,0.403
2023-08-29T09:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1008.2,77,3.9,0.402
2023-08-29T10:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1008.4,96,7.9,0.399
2023-08-29T11:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.9,86,8.4,0.396
2023-08-29T12:00,Santacruz_AWS,19.1197,72.8468,0.5,0.5,1007.7,52,7.9,0.397
2023-08-29T13:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.8,19,9.4,0.394
2023-08-29T14:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1005.9,35,9.6,0.391
2023-08-29T15:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.3,20,8.6,0.388
2023-08-29T16:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.0,13,10.6,0.385
2023-08-29T17:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.5,18,11.0,0.373
2023-08-29T18:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.0,34,7.3,0.372
2023-08-29T19:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.6,6,4.8,0.372
2023-08-29T20:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.3,7,4.9,0.372
2023-08-29T21:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.1,7,6.5,0.372
2023-08-29T22:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.5,11,4.4,0.372
2023-08-29T23:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.2,17,5.0,0.371
2023-08-30T00:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.6,16,4.6,0.371
2023-08-30T01:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.0,11,4.8,0.371
2023-08-30T02:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.6,14,5.8,0.371
2023-08-30T03:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.4,30,5.8,0.371
2023-08-30T04:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.5,36,5.2,0.371
2023-08-30T05:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.9,28,3.3,0.369
2023-08-30T06:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.6,43,3.0,0.37
2023-08-30T07:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1008.5,45,4.5,0.371
2023-08-30T08:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1009.0,7,4.1,0.371
2023-08-30T09:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1009.3,14,1.1,0.369
2023-08-30T10:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1009.2,20,3.7,0.369
2023-08-30T11:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1009.0,16,6.9,0.367
2023-08-30T12:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1008.1,11,9.4,0.365
2023-08-30T13:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1007.4,5,11.6,0.362
2023-08-30T14:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.5,3,13.6,0.358
2023-08-30T15:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.1,3,13.8,0.356
2023-08-30T16:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.8,2,13.0,0.353
2023-08-30T17:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.2,3,13.4,0.352
2023-08-30T18:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.4,7,12.1,0.351
2023-08-30T19:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.8,8,6.9,0.351
2023-08-30T20:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.3,8,4.8,0.351
2023-08-30T21:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.9,5,5.7,0.352
2023-08-30T22:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.4,2,3.5,0.352
2023-08-30T23:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.2,0,1.8,0.352
2023-08-31T00:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.6,3,0.5,0.352
2023-08-31T01:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.8,4,1.6,0.352
2023-08-31T02:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.3,7,1.8,0.352
2023-08-31T03:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.4,12,2.6,0.352
2023-08-31T04:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.4,18,1.6,0.352
2023-08-31T05:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.4,29,3.5,0.351
2023-08-31T06:00,Santacruz_AWS,19.1197,72.8468,0.3,0.3,1007.9,66,5.9,0.353
2023-08-31T07:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.6,23,4.8,0.354
2023-08-31T08:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.9,14,5.6,0.353
2023-08-31T09:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1009.2,60,5.4,0.352
2023-08-31T10:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1008.8,35,3.7,0.35
2023-08-31T11:00,Santacruz_AWS,19.1197,72.8468,0.2,0.2,1008.4,47,4.8,0.348
2023-08-31T12:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.6,30,9.8,0.345
2023-08-31T13:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1006.8,19,13.0,0.342
2023-08-31T14:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.0,9,15.2,0.339
2023-08-31T15:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.7,13,14.8,0.336
2023-08-31T16:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.6,42,14.5,0.334
2023-08-31T17:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1005.7,47,14.5,0.332
2023-08-31T18:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.0,15,13.2,0.332
2023-08-31T19:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.4,15,11.6,0.332
2023-08-31T20:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.2,13,7.8,0.332
2023-08-31T21:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.0,1,7.6,0.332
2023-08-31T22:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.2,1,5.5,0.332
2023-08-31T23:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1008.1,2,5.2,0.332
2023-09-01T00:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.7,9,5.9,0.333
2023-09-01T01:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1007.2,18,4.3,0.333
2023-09-01T02:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.8,28,3.4,0.333
2023-09-01T03:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.4,46,3.3,0.333
2023-09-01T04:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1006.7,55,4.6,0.334
2023-09-01T05:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1007.7,84,12.1,0.347
2023-09-01T06:00,Santacruz_AWS,19.1197,72.8468,0.4,0.4,1007.9,34,0.8,0.352
2023-09-01T07:00,Santacruz_AWS,19.1197,72.8468,0.1,0.1,1008.4,7,2.0,0.353
2023-09-01T08:00,Santacruz_AWS,19.1197,72.8468,0.0,0.0,1009.1,34,4.6,0.352
